"elevation","occ","ph20","slope","wetness_index","X","Y","mg"
1345,14,57,3,110,34.5943199526146,0.475618386243564,209
1501,12,54,4,103,34.7484866190345,0.475618386243564,173
1240,12,56,1,110,34.4130699529047,0.473535052913564,238
1405,17,57,5,111,34.6776532858145,0.473535052913564,192
1240,12,56,1,110,34.4151532862347,0.471451719583564,223
1237,13,57,1,109,34.4047366195847,0.469368386253564,227
1282,14,56,2,114,34.4484866195147,0.469368386253564,211
1377,15,54,3,107,34.5651532859946,0.469368386253564,193
1366,15,56,4,108,34.6255699525646,0.469368386253564,194
1597,20,58,4,100,34.8755699521644,0.469368386253564,220
1239,11,56,3,109,34.3964032862647,0.465201719593564,223
1286,14,55,2,110,34.4714032861446,0.463118386263564,219
1371,16,57,3,108,34.5714032859846,0.463118386263564,177
1267,15,56,3,113,34.4589032861646,0.461035052933564,237
1553,14,54,3,111,34.7693199523345,0.461035052933564,175
1250,10,56,3,110,34.4109866195747,0.458951719603564,198
1331,16,59,3,110,34.6214032859046,0.458951719603564,209
1541,14,55,4,104,34.7734866189945,0.458951719603564,182
1573,15,55,4,98,34.8339032855645,0.456868386273564,187
1331,16,54,2,109,34.4984866194346,0.454785052943564,219
1342,17,56,2,111,34.5672366193246,0.454785052943564,197
1367,11,58,3,109,34.6505699525246,0.452701719613564,217
1382,17,56,1,113,34.5589032860046,0.450618386283564,158
1368,13,57,4,105,34.6568199525146,0.450618386283564,220
1592,16,54,5,99,34.8359866188945,0.450618386283564,178
1639,19,54,6,100,34.8505699522045,0.450618386283564,245
1346,15,56,4,103,34.6401532858746,0.448535052953564,182
1368,13,57,4,105,34.6609866191746,0.448535052953564,175
1348,16,56,4,109,34.5464032860246,0.446451719623564,169
1499,12,55,2,111,34.7380699523845,0.446451719623564,176
1353,15,54,2,109,34.5026532860946,0.444368386293564,227
1346,15,57,5,104,34.6484866191946,0.444368386293564,180
1344,15,55,3,107,34.5422366193646,0.442285052963564,194
1440,11,56,3,109,34.6922366191245,0.442285052963564,190
1514,14,56,5,102,34.7964032856245,0.442285052963564,203
1617,19,57,3,104,34.8547366188645,0.442285052963564,184
1618,14,58,3,104,34.9172366187644,0.442285052963564,308
1403,12,54,6,98,34.6380699525446,0.440201719633564,161
1401,12,56,4,102,34.6672366191645,0.440201719633564,183
1313,15,54,2,108,34.4609866194946,0.438118386303564,200
1325,18,55,4,107,34.5297366193846,0.438118386303564,212
1476,13,56,4,110,34.7297366190645,0.438118386303564,194
1492,16,56,4,108,34.7505699523645,0.438118386303564,173
1345,15,54,2,110,34.5026532860946,0.436035052973564,209
1514,14,56,5,102,34.8005699522845,0.436035052973564,187
1456,13,56,5,105,34.7109866190945,0.433951719643564,180
1248,9,57,1,110,34.3693199529747,0.431868386313565,175
1417,15,55,3,100,34.6568199525146,0.431868386313565,158
1482,13,56,3,109,34.7380699523845,0.431868386313565,175
1483,15,55,6,107,34.7547366190245,0.431868386313565,180
1545,13,55,4,104,34.8047366189445,0.431868386313565,179
1338,14,55,4,110,34.4818199527946,0.429785052983565,200
1358,14,55,3,112,34.5547366193446,0.427701719653565,181
1437,14,52,3,99,34.6547366191846,0.425618386323565,161
1475,13,53,7,98,34.6818199524745,0.425618386323565,181
1633,18,55,4,99,34.8568199521945,0.425618386323565,197
1622,17,57,4,95,34.9234866187544,0.425618386323565,255
1278,8,56,0,115,34.3880699529447,0.423535052993565,178
1331,15,56,5,107,34.6109866192546,0.423535052993565,180
1480,14,57,1,116,34.7026532857745,0.421451719663565,177
1248,9,57,3,109,34.3734866196347,0.419368386333565,178
1334,13,56,4,109,34.4839032861246,0.419368386333565,226
1518,14,55,6,102,34.8109866189345,0.419368386333565,192
1328,11,55,1,106,34.4339032862047,0.417285053003565,202
1309,14,56,3,106,34.4943199527746,0.415201719673565,205
1314,15,58,2,112,34.5714032859846,0.415201719673565,205
1343,18,55,4,105,34.6130699525846,0.415201719673565,188
1327,14,55,3,106,34.5005699527646,0.413118386343565,183
1299,17,58,1,112,34.5943199526146,0.413118386343565,219
1316,15,57,2,108,34.6068199525946,0.413118386343565,194
1610,12,57,3,106,34.8734866188344,0.411035053013565,201
1284,10,57,2,105,34.4089032862447,0.406868386353565,190
1490,16,54,5,105,34.7526532856945,0.406868386353565,173
1309,9,56,2,106,34.4380699528647,0.404785053023565,229
1309,9,56,2,106,34.4422366195247,0.404785053023565,206
1306,16,58,1,113,34.5755699526446,0.404785053023565,228
1299,17,58,2,112,34.5818199526346,0.404785053023565,225
1461,14,54,2,106,34.7005699524445,0.400618386363565,186
1273,9,57,2,105,34.4026532862547,0.398535053033565,188
1300,7,56,3,104,34.4193199528947,0.398535053033565,192
1604,16,54,6,98,34.8484866188745,0.398535053033565,196
1448,19,55,2,106,34.7130699524245,0.396451719703565,262
1569,16,55,5,102,34.8005699522845,0.396451719703565,188
1577,15,54,3,102,34.8047366189445,0.396451719703565,174
1325,10,55,2,106,34.4526532861747,0.394368386373565,221
1324,19,57,4,109,34.5047366194246,0.394368386373565,195
1315,15,57,3,110,34.5880699526246,0.394368386373565,166
1604,16,54,6,98,34.8505699522045,0.394368386373565,207
1313,15,57,2,111,34.5693199526546,0.390201719713565,189
1315,15,58,4,109,34.5859866192946,0.390201719713565,169
1436,17,54,3,103,34.6943199524545,0.390201719713565,202
1463,15,55,2,105,34.7276532857345,0.390201719713565,184
1574,15,54,5,102,34.7943199522945,0.390201719713565,196
1581,15,54,4,104,34.8005699522845,0.390201719713565,193
1332,15,56,2,112,34.4797366194646,0.388118386383565,166
1291,17,57,3,111,34.5339032860446,0.388118386383565,247
1295,17,56,0,114,34.5505699526846,0.388118386383565,294
1628,14,54,2,103,34.8547366188645,0.388118386383565,164
1593,14,56,3,104,34.8734866188344,0.386035053053565,178
1658,16,57,9,90,34.9401532853944,0.386035053053565,258
1656,21,55,23,94,34.9047366187844,0.383951719723565,274
1288,21,55,1,110,34.5255699527246,0.381868386393565,249
1615,15,53,3,106,34.8526532855345,0.381868386393565,163
1319,16,57,1,106,34.5047366194246,0.379785053063565,265
1630,14,55,4,103,34.8547366188645,0.379785053063565,157
1615,15,53,3,106,34.8505699522045,0.377701719733565,156
1408,15,54,5,103,34.6422366192046,0.375618386403565,159
1442,13,54,4,109,34.6547366191846,0.375618386403565,156
1529,13,55,0,114,34.7359866190545,0.375618386403565,172
1534,13,54,3,104,34.7797366189845,0.373535053073565,176
1312,15,55,3,108,34.5714032859846,0.369368386413565,205
1352,14,56,4,109,34.5943199526146,0.369368386413565,168
1686,19,56,18,90,34.9318199520744,0.369368386413565,247
1279,17,59,2,107,34.4859866194546,0.367285053083565,252
1289,13,56,2,109,34.5109866194146,0.367285053083565,284
1519,13,54,2,105,34.7339032857245,0.367285053083565,183
1488,14,54,3,102,34.7422366190445,0.367285053083565,186
1488,14,54,3,102,34.7443199523745,0.367285053083565,179
1565,16,54,5,98,34.8234866189145,0.367285053083565,185
1561,14,56,3,102,34.8839032854844,0.367285053083565,210
1383,13,55,3,105,34.6151532859146,0.365201719753565,182
1489,16,54,3,106,34.7151532857545,0.365201719753565,172
1537,13,55,3,109,34.7776532856545,0.365201719753565,167
1612,16,56,1,102,34.8589032855245,0.365201719753565,226
1743,19,56,8,84,34.9401532853944,0.365201719753565,227
1286,14,57,3,107,34.4255699528847,0.363118386423565,208
1518,12,55,3,105,34.7589032856845,0.361035053093565,163
1486,14,54,5,104,34.7318199523945,0.358951719763565,171
1547,16,54,2,101,34.8839032854844,0.358951719763565,231
1480,17,54,4,101,34.6984866191145,0.356868386433565,175
1285,10,55,2,108,34.4922366194446,0.354785053103565,247
1614,21,53,17,89,34.8359866188945,0.352701719773565,188
1390,15,55,4,106,34.6172366192446,0.350618386443565,203
1575,16,56,3,89,34.9214032854244,0.350618386443565,250
1293,16,57,4,104,34.4609866194946,0.348535053113565,236
1308,15,55,0,107,34.5234866193946,0.348535053113565,280
1316,15,55,3,108,34.5359866193746,0.348535053113565,225
1466,13,54,2,104,34.7318199523945,0.348535053113565,190
1293,16,57,4,104,34.4589032861646,0.344368386453565,239
1393,14,56,1,109,34.6089032859246,0.344368386453565,188
1429,16,55,4,100,34.6609866191746,0.344368386453565,170
1568,15,55,2,104,34.7984866189545,0.344368386453565,171
1322,15,55,3,105,34.5422366193646,0.338118386463565,185
1293,15,56,3,104,34.4672366194846,0.336035053133565,202
1345,14,56,4,106,34.5547366193446,0.333951719803565,173
1271,15,59,2,103,34.4151532862347,0.327701719813565,264
1262,14,56,0,109,34.4318199528747,0.327701719813565,229
1365,14,55,3,103,34.5714032859846,0.327701719813565,176
1448,12,54,1,105,34.7130699524245,0.325618386483565,181
1438,14,54,7,98,34.6859866191345,0.323535053153565,184
1569,15,50,3,100,34.8422366188845,0.323535053153565,200
1385,13,55,4,104,34.6068199525946,0.321451719823565,177
1388,13,55,3,102,34.6255699525646,0.321451719823565,203
1476,15,54,5,97,34.7255699524045,0.317285053163565,168
1596,14,52,2,102,34.9130699521044,0.317285053163565,248
1296,13,56,4,103,34.4859866194546,0.315201719833565,178
1475,15,54,4,103,34.6964032857845,0.315201719833565,180
1537,17,54,4,102,34.7776532856545,0.313118386503565,180
1557,16,49,2,101,34.8734866188344,0.313118386503565,275
1476,15,54,5,97,34.7255699524045,0.311035053173565,189
1557,18,56,3,100,34.7984866189545,0.311035053173565,226
1366,11,55,4,102,34.5797366193046,0.308951719843565,162
1407,13,55,4,100,34.6714032858245,0.308951719843565,194
1413,13,55,2,100,34.7089032857645,0.308951719843565,209
1446,12,55,3,100,34.7193199524145,0.308951719843565,202
1522,14,54,2,103,34.7693199523345,0.308951719843565,182
1551,19,54,4,104,34.7901532856345,0.308951719843565,267
1275,12,56,3,101,34.4693199528146,0.306868386513565,195
1551,18,55,1,103,34.8089032856045,0.306868386513565,213
1244,11,55,5,103,34.4318199528747,0.304785053183565,203
1395,11,54,2,104,34.5547366193446,0.304785053183565,164
1551,18,55,1,103,34.8047366189445,0.304785053183565,222
1551,18,55,1,103,34.8068199522745,0.304785053183565,218
1582,16,48,5,101,34.8901532854744,0.302701719853565,270
1377,13,55,2,102,34.6776532858145,0.300618386523565,205
1306,13,54,4,104,34.5193199527346,0.298535053193565,160
1593,25,48,1,103,34.9005699521244,0.298535053193565,261
1266,13,58,3,105,34.4068199529147,0.296451719863565,235
1341,14,57,2,106,34.5880699526246,0.296451719863565,173
1381,13,54,2,103,34.6339032858846,0.296451719863565,191
1385,13,56,2,105,34.6672366191645,0.296451719863565,215
1537,19,53,7,97,34.7922366189645,0.292285053203565,309
1574,15,50,5,99,34.8693199521745,0.292285053203565,235
1310,12,54,5,100,34.4464032861847,0.290201719873565,179
1535,18,53,1,101,34.7818199523145,0.290201719873565,270
1548,21,54,3,100,34.8526532855345,0.290201719873565,263
1351,14,55,4,102,34.5547366193446,0.288118386543565,168
1393,13,54,3,101,34.6839032858045,0.288118386543565,231
1446,13,54,8,98,34.7026532857745,0.288118386543565,199
1535,13,54,4,98,34.7484866190345,0.288118386543565,205
1552,13,54,4,105,34.7672366190045,0.288118386543565,192
1550,18,56,4,100,34.7776532856545,0.288118386543565,223
1263,11,55,3,107,34.4005699529247,0.286035053213565,232
1320,12,55,6,104,34.5734866193146,0.283951719883565,207
1546,17,54,4,103,34.8276532855745,0.283951719883565,187
1259,12,54,3,104,34.4255699528847,0.281868386553565,197
1366,11,55,1,109,34.5880699526246,0.281868386553565,175
1357,13,55,5,103,34.6359866192146,0.281868386553565,197
1302,12,54,5,104,34.5109866194146,0.279785053223565,201
1330,11,55,2,108,34.6089032859246,0.279785053223565,193
1420,11,55,4,106,34.6776532858145,0.279785053223565,184
1293,11,55,1,102,34.4943199527746,0.273535053233565,204
1444,15,54,3,104,34.7005699524445,0.273535053233565,191
1490,14,53,8,97,34.7255699524045,0.273535053233565,189
1548,13,54,5,99,34.7609866190145,0.273535053233565,171
1574,21,56,3,103,34.8526532855345,0.273535053233565,327
1341,13,56,6,104,34.6339032858846,0.271451719903565,202
1384,13,56,3,105,34.6505699525246,0.269368386573565,200
1580,15,52,3,100,34.8547366188645,0.269368386573565,283
1577,21,48,4,98,34.8984866187944,0.269368386573565,265
1604,15,50,5,99,34.9214032854244,0.269368386573565,251
1450,14,54,5,106,34.6901532857945,0.265201719913565,201
1625,16,55,2,100,34.9401532853944,0.265201719913565,251
1270,10,55,3,100,34.4359866195347,0.263118386583565,187
1513,15,55,5,101,34.7714032856645,0.263118386583565,187
1339,9,55,5,103,34.5089032860846,0.261035053253565,173
1396,14,55,4,101,34.6547366191846,0.261035053253565,186
1258,8,54,5,103,34.4047366195847,0.254785053263565,189
1504,15,56,5,103,34.7651532856745,0.252701719933565,195
1267,9,54,3,106,34.3984866195947,0.250618386603565,181
1267,9,54,3,106,34.4005699529247,0.250618386603565,182
1317,12,58,4,97,34.4880699527846,0.248535053273565,211
1378,14,54,5,103,34.5776532859746,0.248535053273565,197
1445,19,55,3,102,34.7234866190745,0.246451719943565,198
1503,17,54,5,100,34.7943199522945,0.246451719943565,206
1335,10,56,2,100,34.4651532861546,0.244368386613565,183
1520,17,56,0,106,34.7839032856445,0.244368386613565,210
1323,13,58,3,96,34.4547366195047,0.242285053283565,214
1350,14,58,6,96,34.4922366194446,0.240201719953565,207
1419,11,53,2,100,34.5443199526946,0.240201719953565,194
1443,12,55,2,105,34.6714032858245,0.240201719953565,168
1620,19,48,3,102,34.9130699521044,0.240201719953565,250
1350,14,58,6,96,34.4943199527746,0.238118386623565,204
1399,16,54,4,101,34.5776532859746,0.238118386623565,186
1404,16,55,5,104,34.5818199526346,0.236035053293565,184
1509,16,54,3,103,34.7818199523145,0.236035053293565,209
1438,14,55,3,101,34.6172366192446,0.233951719963565,151
1394,12,56,2,110,34.5255699527246,0.231868386633565,204
1586,19,54,2,102,34.8214032855845,0.231868386633565,191
1544,16,53,3,101,34.8005699522845,0.225618386643565,181
1362,12,56,3,105,34.4714032861446,0.223535053313565,210
1540,15,54,2,98,34.7255699524045,0.223535053313565,163
1558,17,53,4,99,34.8318199522345,0.223535053313565,182
1434,15,56,4,105,34.5818199526346,0.221451719983565,174
1460,19,56,8,96,34.6672366191645,0.219368386653565,194
1548,18,54,5,99,34.7818199523145,0.217285053323565,194
1279,10,54,3,104,34.4026532862547,0.215201719993565,203
1632,17,51,11,96,34.9443199520544,0.215201719993565,239
1295,10,56,4,103,34.4026532862547,0.208951720003565,169
1323,10,57,2,102,34.4630699528246,0.206868386673565,162
1553,21,52,5,98,34.8568199521945,0.206868386673565,300
1600,22,54,7,105,34.9255699520844,0.206868386673565,259
1522,15,54,6,96,34.8359866188945,0.204785053343565,220
1336,11,55,4,98,34.4922366194446,0.200618386683565,198
1509,17,55,5,99,34.6568199525146,0.198535053353565,190
1512,15,55,1,105,34.6734866191545,0.198535053353565,169
1497,16,55,3,100,34.7089032857645,0.198535053353565,187
1336,11,55,4,98,34.4943199527746,0.196451720023565,189
1377,13,55,3,100,34.5276532860546,0.192285053363565,185
1282,13,58,5,101,34.3901532862747,0.190201720033565,193
1505,16,54,3,98,34.7964032856245,0.190201720033565,207
1510,18,56,3,97,34.7255699524045,0.186035053373565,199
1509,19,55,6,99,34.7234866190745,0.181868386713565,181
1417,14,54,5,101,34.5797366193046,0.179785053383565,195
1487,14,55,6,95,34.6464032858646,0.179785053383565,182
1478,15,56,2,98,34.6859866191345,0.179785053383565,185
1476,16,54,6,96,34.6943199524545,0.177701720053565,186
1320,10,57,5,105,34.4359866195347,0.173535053393565,183
1502,16,54,8,98,34.7880699523045,0.171451720063565,188
1513,13,53,3,99,34.8109866189345,0.171451720063565,183
1497,13,54,5,99,34.8130699522645,0.171451720063565,191
1461,19,55,11,98,34.7672366190045,0.167285053403565,218
1461,19,55,11,98,34.7693199523345,0.165201720073565,215
1526,12,53,3,105,34.8151532855945,0.165201720073565,189
1417,13,55,3,96,34.4922366194446,0.161035053413565,188
1402,13,56,3,99,34.5089032860846,0.158951720083566,196
1422,12,55,5,98,34.5359866193746,0.154785053423566,193
1532,15,55,2,100,34.8109866189345,0.154785053423566,197
1431,15,54,6,98,34.5380699527046,0.148535053433566,213
1494,13,54,6,97,34.7005699524445,0.148535053433566,189
1497,14,54,5,95,34.7255699524045,0.146451720103566,185
1368,11,55,3,99,34.5026532860946,0.144368386773566,195
1427,12,56,2,99,34.5276532860546,0.140201720113566,236
1463,13,56,6,95,34.6568199525146,0.140201720113566,190
1529,15,55,4,99,34.7505699523645,0.140201720113566,201
1462,14,56,5,98,34.6297366192246,0.131868386793566,219
1488,12,55,4,101,34.6693199524945,0.131868386793566,178
1419,12,55,7,95,34.4901532861146,0.127701720133566,239
1521,13,56,8,99,34.6859866191345,0.127701720133566,172
1425,12,54,6,97,34.5776532859746,0.125618386803566,228
1417,13,56,4,95,34.4776532861346,0.121451720143566,232
1420,14,56,4,96,34.5609866193346,0.104785053503566,213
